 FORECAST DATE (16070506)  WD02    TYPHOON - NEPARTAK           PS       
 TYPHOON - NEPARTAK       TYPHOON - NEPARTAK           PSmin  Vmax(m/s) speed(km/hr)  Domain
 FORECAST DATE (16070606)  WD02    TYPHOON - NEPARTAK           PS       
 TYPHOON - NEPARTAK       TYPHOON - NEPARTAK           PSmin  Vmax(m/s) speed(km/hr)  Domain
  0    19.362   128.439   945.791    51.274  -999.000     2.000
  6    20.058   127.045   939.429    55.197    27.502     2.000
 12    20.667   125.720   941.406    52.346    25.619     2.000
 18    21.188   124.524   933.152    53.804    22.810     2.000
 24    21.511   123.465   920.794    59.027    19.230     2.000
 30    21.694   122.832   920.524    60.629    11.390     2.000
 36    22.396   122.109   926.205    60.764    17.995     2.000
 42    22.633   121.005   978.562    29.944    19.384     2.000
 48    23.058   119.537   980.836    42.016    26.268     2.000
 54    23.331   119.999   982.994    30.204     9.353     2.000
 60    24.387   118.905   981.200    31.820    26.916     2.000
 66    24.953   119.091   982.766    25.157    10.958     2.000
 72    25.465   119.114   986.317    22.140     9.476     2.000
 78    26.582   118.304   991.566    20.433    24.693     2.000
 84    27.317   118.750   993.009    20.743    15.495     2.000
 90  -999.000  -999.000  -999.000  -999.000  -999.000  -999.000
 96  -999.000  -999.000  -999.000  -999.000  -999.000  -999.000
102  -999.000  -999.000  -999.000  -999.000  -999.000  -999.000
108  -999.000  -999.000  -999.000  -999.000  -999.000  -999.000
114  -999.000  -999.000  -999.000  -999.000  -999.000  -999.000
120  -999.000  -999.000  -999.000  -999.000  -999.000  -999.000
 FORECAST DATE (16070612)  WD02    TYPHOON - NEPARTAK           PS       
 TYPHOON - NEPARTAK       TYPHOON - NEPARTAK           PSmin  Vmax(m/s) speed(km/hr)  Domain
  0    19.936   127.088   926.775    56.782  -999.000     2.000
  6    20.629   125.621   919.281    61.971    28.552     2.000
 12    21.005   124.295   926.165    56.805    23.983     2.000
 18    21.233   123.313   922.619    59.638    17.471     2.000
 24    21.486   122.713   924.834    54.751    11.359     2.000
 30    22.069   121.910   927.634    58.505    17.532     2.000
 36    22.365   120.885   969.380    29.075    18.397     2.000
 42    22.517   121.144   982.891    28.589     5.247     2.000
 48    22.681   119.799   984.451    33.793    23.212     2.000
 54    24.010   119.449   985.162    28.577    25.311     2.000
 60    24.305   118.830   984.594    27.649    11.822     2.000
 66    24.743   118.386   985.427    22.179    11.019     2.000
 72    24.709   118.138   990.579    20.977     4.229     2.000
 78    26.120   118.761   993.084    22.015    28.150     2.000
 84    26.059   119.228   995.711    19.123     7.840     2.000
 90    28.391   119.805   993.065    17.446    44.232     2.000
 96    27.714   120.730   995.362    17.550    19.662     2.000
102    29.625   121.998   993.777    18.150    40.960     2.000
108    30.121   122.664   994.317    19.148    14.106     2.000
114    31.022   126.191   990.073    20.987    58.647     2.000
120  -999.000  -999.000  -999.000  -999.000  -999.000  -999.000
 FORECAST DATE (16070618)  WD02    TYPHOON - NEPARTAK           PS       
 TYPHOON - NEPARTAK       TYPHOON - NEPARTAK           PSmin  Vmax(m/s) speed(km/hr)  Domain
  0    20.577   125.448   918.328    59.174  -999.000     2.000
  6    21.015   124.188   913.397    59.755    23.273     2.000
 12    21.227   123.235   913.313    59.700    16.915     2.000
 18    21.529   122.743   926.207    55.473    10.186     2.000
 24    22.114   122.022   929.789    58.137    16.452     2.000
 30    22.444   121.014   962.906    38.749    18.335     2.000
 36    24.619   120.913   985.259    31.281    40.312     2.000
 42    22.756   119.994   985.063    27.315    37.873     2.000
 48    23.385   118.819   987.082    29.387    23.181     2.000
 54    24.200   119.266   987.449    23.820    16.884     2.000
 60    24.878   118.582   987.307    19.387    17.038     2.000
 66    24.789   117.590   992.571    16.426    16.761     2.000
 72    26.022   117.378   994.169    15.486    23.119     2.000
 78    25.589   116.253  -999.000    13.735    20.403     2.000
 84    28.263   117.292   994.130    14.482    52.412     2.000
 90  -999.000  -999.000  -999.000  -999.000  -999.000  -999.000
 96  -999.000  -999.000  -999.000  -999.000  -999.000  -999.000
102  -999.000  -999.000  -999.000  -999.000  -999.000  -999.000
108  -999.000  -999.000  -999.000  -999.000  -999.000  -999.000
114  -999.000  -999.000  -999.000  -999.000  -999.000  -999.000
120  -999.000  -999.000  -999.000  -999.000  -999.000  -999.000
 FORECAST DATE (16070700)  WD02    TYPHOON - NEPARTAK           PS       
 TYPHOON - NEPARTAK       TYPHOON - NEPARTAK           PSmin  Vmax(m/s) speed(km/hr)  Domain
  0    21.700   124.250   949.916    45.930  -999.000     2.000
  6    21.821   123.143   948.363    44.355    19.168     2.000
 12    22.012   122.352   946.075    52.537    14.044     2.000
 18    22.372   121.446   954.863    47.664    16.915     2.000
 24    22.302   120.959   986.075    27.854     8.427     2.000
 30    24.727   120.818   988.053    25.888    44.973     2.000
 36    24.159   119.263   988.083    28.591    28.243     2.000
 42    23.589   118.513   985.077    25.241    16.514     2.000
 48    24.393   118.503   986.260    25.562    14.878     2.000
 54    24.464   117.846   986.546    21.424    11.174     2.000
 60    24.689   116.599   993.061    18.052    21.421     2.000
 66    24.890   116.464   994.568    14.373     4.352     2.000
 72    26.034   117.385   997.820    12.464    26.175     2.000
 78    27.319   118.088   994.904    13.822    26.484     2.000
 84    28.097   116.432   995.893    11.028    30.743     2.000
 90  -999.000  -999.000  -999.000  -999.000  -999.000  -999.000
 96  -999.000  -999.000  -999.000  -999.000  -999.000  -999.000
102  -999.000  -999.000  -999.000  -999.000  -999.000  -999.000
108  -999.000  -999.000  -999.000  -999.000  -999.000  -999.000
114  -999.000  -999.000  -999.000  -999.000  -999.000  -999.000
120  -999.000  -999.000  -999.000  -999.000  -999.000  -999.000
 FORECAST DATE (16070706)  WD02    TYPHOON - NEPARTAK           PS       
 TYPHOON - NEPARTAK       TYPHOON - NEPARTAK           PSmin  Vmax(m/s) speed(km/hr)  Domain
  0    21.385   123.122   925.621    54.900  -999.000     2.000
  6    21.636   122.730   935.811    53.223     8.211     2.000
 12    22.253   122.176   943.750    52.769    14.878     2.000
 18    22.467   121.067   968.565    36.782    19.415     2.000
 24    24.567   120.883   987.829    29.289    39.015     2.000
 30  -999.000  -999.000  -999.000  -999.000  -999.000  -999.000
 36  -999.000  -999.000  -999.000  -999.000  -999.000  -999.000
 42  -999.000  -999.000  -999.000  -999.000  -999.000  -999.000
 48  -999.000  -999.000  -999.000  -999.000  -999.000  -999.000
 54  -999.000  -999.000  -999.000  -999.000  -999.000  -999.000
 60  -999.000  -999.000  -999.000  -999.000  -999.000  -999.000
 66  -999.000  -999.000  -999.000  -999.000  -999.000  -999.000
 72  -999.000  -999.000  -999.000  -999.000  -999.000  -999.000
 78  -999.000  -999.000  -999.000  -999.000  -999.000  -999.000
 84  -999.000  -999.000  -999.000  -999.000  -999.000  -999.000
 90  -999.000  -999.000  -999.000  -999.000  -999.000  -999.000
 96  -999.000  -999.000  -999.000  -999.000  -999.000  -999.000
102  -999.000  -999.000  -999.000  -999.000  -999.000  -999.000
108  -999.000  -999.000  -999.000  -999.000  -999.000  -999.000
114  -999.000  -999.000  -999.000  -999.000  -999.000  -999.000
120  -999.000  -999.000  -999.000  -999.000  -999.000  -999.000
 FORECAST DATE (16070712)  WD02    TYPHOON - NEPARTAK           PS       
 TYPHOON - NEPARTAK       TYPHOON - NEPARTAK           PSmin  Vmax(m/s) speed(km/hr)  Domain
  0    21.843   122.734   933.667    52.935  -999.000     2.000
  6    22.319   121.960   935.852    53.751    15.958     2.000
 12    22.622   121.413   950.240    48.455    10.927     2.000
 18    24.465   120.864   987.799    28.474    35.404     2.000
 24    23.216   119.587   989.037    27.191    31.669     2.000
 30    22.976   119.675   988.654    26.569     4.445     2.000
 36    25.115   119.421   989.091    28.575    39.849     2.000
 42    25.292   119.707   989.620    22.732     5.803     2.000
 48    26.086   119.199   992.718    21.259    16.977     2.000
 54    27.096   118.499   993.990    15.456    22.008     2.000
 60    26.710   119.607   997.046    14.313    19.662     2.000
 66    26.679   119.608   995.066    13.969     0.586     2.000
 72    26.646   119.781   997.192    14.826     2.932     2.000
 78    27.023   120.361   996.692    19.608    11.853     2.000
 84    28.450   121.552   998.528    18.065    32.842     2.000
 90    28.874   121.208   995.719    16.063     9.630     2.000
 96    30.584   122.630   997.219    15.077    39.077     2.000
102  -999.000  -999.000  -999.000  -999.000  -999.000  -999.000
108  -999.000  -999.000  -999.000  -999.000  -999.000  -999.000
114  -999.000  -999.000  -999.000  -999.000  -999.000  -999.000
120  -999.000  -999.000  -999.000  -999.000  -999.000  -999.000
 FORECAST DATE (16070718)  WD02    TYPHOON - NEPARTAK           PS       
 TYPHOON - NEPARTAK       TYPHOON - NEPARTAK           PSmin  Vmax(m/s) speed(km/hr)  Domain
  0    22.128   122.056   925.295    58.967  -999.000     2.000
  6    22.725   121.284   946.316    51.583    17.224     2.000
 12    24.520   120.863   986.132    25.962    34.015     2.000
 18    22.563   119.624   988.761    26.514    41.917     2.000
 24    23.898   118.885   989.057    25.750    27.749     2.000
 30    24.375   118.988   990.001    24.597     9.013     2.000
 36    24.525   120.133   989.488    21.040    19.508     2.000
 42    25.393   118.616   992.076    24.853    30.126     2.000
 48    25.523   119.413   993.594    16.657    13.550     2.000
 54    24.657   118.163   996.565    15.521    26.391     2.000
 60    26.059   119.257   993.569    14.993    31.762     2.000
 66    26.053   119.246   996.204    17.039     0.093     2.000
 72    26.970   120.256   995.109    21.990    23.829     2.000
 78    27.973   120.844   997.285  -999.000    20.928     1.000
 84    29.263   121.595   993.928    19.163    26.823     2.000
 90  -999.000  -999.000  -999.000  -999.000  -999.000  -999.000
 96  -999.000  -999.000  -999.000  -999.000  -999.000  -999.000
102  -999.000  -999.000  -999.000  -999.000  -999.000  -999.000
108  -999.000  -999.000  -999.000  -999.000  -999.000  -999.000
114  -999.000  -999.000  -999.000  -999.000  -999.000  -999.000
120  -999.000  -999.000  -999.000  -999.000  -999.000  -999.000
 FORECAST DATE (16070800)  WD02    TYPHOON - NEPARTAK           PS       
 TYPHOON - NEPARTAK       TYPHOON - NEPARTAK           PSmin  Vmax(m/s) speed(km/hr)  Domain
  0    22.617   120.572   982.658    25.070  -999.000     2.000
  6    24.605   120.869   989.248    25.602    37.163     2.000
 12    22.984   119.660   991.581    23.304    36.330     2.000
 18    24.413   118.741   991.928    21.945    30.712     2.000
 24    23.559   119.513   992.806    18.803    20.526     2.000
 30    24.182   118.713   992.517    20.641    17.779     2.000
 36    24.047   118.605   993.509  -999.000     3.087     1.000
 42    24.677   118.134   994.207    17.156    14.106     2.000
 48    24.550   117.542   996.299    19.836    10.248     2.000
 54    24.910   118.556   994.442    14.770    18.304     2.000
 60  -999.000  -999.000  -999.000  -999.000  -999.000  -999.000
 66  -999.000  -999.000  -999.000  -999.000  -999.000  -999.000
 72  -999.000  -999.000  -999.000  -999.000  -999.000  -999.000
 78  -999.000  -999.000  -999.000  -999.000  -999.000  -999.000
 84  -999.000  -999.000  -999.000  -999.000  -999.000  -999.000
 90  -999.000  -999.000  -999.000  -999.000  -999.000  -999.000
 96  -999.000  -999.000  -999.000  -999.000  -999.000  -999.000
102  -999.000  -999.000  -999.000  -999.000  -999.000  -999.000
108  -999.000  -999.000  -999.000  -999.000  -999.000  -999.000
114  -999.000  -999.000  -999.000  -999.000  -999.000  -999.000
120  -999.000  -999.000  -999.000  -999.000  -999.000  -999.000
 FORECAST DATE (16070806)  WD02    TYPHOON - NEPARTAK           PS       
 TYPHOON - NEPARTAK       TYPHOON - NEPARTAK           PSmin  Vmax(m/s) speed(km/hr)  Domain
  0    23.302   120.008   987.546    22.284  -999.000     2.000
  6    23.068   119.879   989.214    24.011     4.846     2.000
 12    23.418   118.854   990.040    23.735    18.613     2.000
 18    23.551   119.336   991.677    19.601     8.550     2.000
 24    24.780   119.150   991.237    17.179    22.965     2.000
 30    26.574   117.749   994.260    15.306    40.621     2.000
 36    24.597   117.679   995.272  -999.000    36.608     1.000
 42    26.035   117.388   997.119  -999.000    27.070     1.000
 48    27.088   118.490   993.798  -999.000    26.700     1.000
 54    27.446   116.835   995.472    11.647    28.027     2.000
 60    27.354   116.933   996.184    12.542     1.698     2.000
 66    26.731   117.975  -999.000  -999.000    20.681     1.000
 72    27.353   117.509   995.728    15.033    13.828     2.000
 78    28.953   118.857   997.451    16.531    36.917     2.000
 84    29.032   119.137   995.303    18.460     4.753     2.000
 90  -999.000  -999.000  -999.000  -999.000  -999.000  -999.000
 96  -999.000  -999.000  -999.000  -999.000  -999.000  -999.000
102  -999.000  -999.000  -999.000  -999.000  -999.000  -999.000
108  -999.000  -999.000  -999.000  -999.000  -999.000  -999.000
114  -999.000  -999.000  -999.000  -999.000  -999.000  -999.000
120  -999.000  -999.000  -999.000  -999.000  -999.000  -999.000
 FORECAST DATE (16070812)  WD02    TYPHOON - NEPARTAK           PS       
 TYPHOON - NEPARTAK       TYPHOON - NEPARTAK           PSmin  Vmax(m/s) speed(km/hr)  Domain
  0    23.072   119.779   988.609    20.382  -999.000     2.000
  6    23.585   119.299   988.724    20.586    12.532     2.000
 12    23.368   119.213   991.156    20.017     4.013     2.000
 18    24.592   118.752   990.657    19.213    23.983     2.000
 24    25.085   118.527   993.274    16.780     9.877     2.000
