 FORECAST DATE (16070300) --15km
 TYPHOON - NEPARTAK        PS
108  -999.000  -999.000  -999.000  -999.000  -999.000  -999.000
114  -999.000  -999.000  -999.000  -999.000  -999.000  -999.000
120  -999.000  -999.000  -999.000  -999.000  -999.000  -999.000
 FORECAST DATE (16070606)  WD01    TYPHOON - NEPARTAK           PS       
 TYPHOON - NEPARTAK       TYPHOON - NEPARTAK           PSmin  Vmax(m/s) speed(km/hr)  Domain
  0    19.238   128.627   959.887    41.665  -999.000     1.000
  6    19.972   127.153   958.922    45.176    29.107     1.000
 12    20.573   125.756   954.865    45.996    26.700     1.000
 18    21.078   124.483   949.598    48.091    23.953     1.000
 24    21.414   123.374   946.540    51.167    20.125     1.000
 30    21.599   122.520   950.508    48.388    15.125     1.000
 36    22.192   121.618   958.390    47.286    18.983     1.000
 42    22.656   120.499   979.725    24.140    20.989     1.000
 48    23.834   120.436   981.859    25.624    21.823     1.000
 54    23.324   120.152   983.053    28.046    10.618     1.000
 60    24.030   120.193   984.363    25.524    13.087     1.000
 66    24.255   120.194   983.626    27.809     4.167     1.000
 72    25.230   119.980   976.898    32.740    18.427     1.000
 78    25.437   119.770   981.565    25.075     5.186     1.000
 84    26.068   120.616   980.291    27.708    18.304     1.000
 90  -999.000  -999.000  -999.000  -999.000  -999.000  -999.000
 96  -999.000  -999.000  -999.000  -999.000  -999.000  -999.000
102  -999.000  -999.000  -999.000  -999.000  -999.000  -999.000
108  -999.000  -999.000  -999.000  -999.000  -999.000  -999.000
114  -999.000  -999.000  -999.000  -999.000  -999.000  -999.000
120  -999.000  -999.000  -999.000  -999.000  -999.000  -999.000
 FORECAST DATE (16070612)  WD01    TYPHOON - NEPARTAK           PS       
 TYPHOON - NEPARTAK       TYPHOON - NEPARTAK           PSmin  Vmax(m/s) speed(km/hr)  Domain
  0    19.850   127.022   961.925    42.814  -999.000     1.000
  6    20.590   125.579   961.566    46.212    28.583     1.000
 12    21.025   124.181   957.645    45.054    25.527     1.000
 18    21.248   123.316   953.253    44.480    15.495     1.000
 24    21.672   122.593   959.980    43.484    14.723     1.000
 30    22.150   121.486   964.513    40.416    20.989     1.000
 36    22.293   120.633   981.342    26.553    14.847     1.000
 42    23.832   120.472   982.976    26.008    28.644     1.000
 48    23.135   120.192   982.951    26.724    13.767     1.000
 54    23.488   119.784   981.445    30.268     9.538     1.000
 60    24.294   119.641   981.379    25.867    15.125     1.000
 66    24.638   119.432   980.785    26.377     7.285     1.000
 72    25.191   119.401   983.725    22.755    10.217     1.000
 78    25.818   119.578   983.449    25.808    11.976     1.000
 84    26.849   120.475   984.410    28.906    24.199     1.000
 90    28.111   120.921   982.942    24.162    24.508     1.000
 96    28.872   121.652   985.034    21.539    18.427     1.000
102    29.694   122.832   984.269    22.093    24.385     1.000
108    30.807   124.608   984.613    23.900    35.095     1.000
114    32.557   126.420   980.852    23.252    43.213     1.000
120    33.251   127.633   980.033    24.664    22.810     1.000
