 FORECAST DATE (16070500)  WA01    TYPHOON - NEPARTAK           PS       
 TYPHOON - NEPARTAK       TYPHOON - NEPARTAK           PSmin  Vmax(m/s) speed(km/hr)
  6    17.486   131.773   988.638    29.851    32.935
 12    18.232   130.261   986.896    31.229    30.002
 18    19.087   128.781   984.512    29.251    30.435
 24    19.685   127.245   984.000    30.110    29.046
 30    20.093   125.811   980.315    30.887    26.082
 36    20.448   124.569   980.344    31.484    22.564
 42    20.661   123.564   975.540    32.420    17.872
 48    20.905   122.900   975.660    34.862    12.347
 54    21.329   122.339   974.953    33.940    12.470
 60    21.819   121.656   978.651    31.400    14.878
 66    22.292   120.903   980.634    23.279    15.588
 72    23.572   120.631   986.691    23.770    24.169
 78    24.537   120.244   986.042    22.461    19.045
 84    25.025   120.106   985.935    22.738     9.322
 90    25.632   120.376   984.440    21.181    12.131
 96    26.528   120.871   985.985    23.647    18.520
102    27.781   121.353   983.925    23.762    24.539
108    29.094   122.383   984.101    23.466    29.539
114    30.425   123.371   980.836    22.940    29.323
120    31.573   124.923   982.433    23.431    32.533
 FORECAST DATE (16070518)  WA01    TYPHOON - NEPARTAK           PS       
 TYPHOON - NEPARTAK       TYPHOON - NEPARTAK           PSmin  Vmax(m/s) speed(km/hr)
  0    17.808   131.601   988.368    27.769  -999.000
  6    18.452   130.092   986.255    29.608    29.107
 12    19.132   128.650   984.878    30.548    28.243
 18    19.777   127.135   982.509    30.155    29.046
 24    20.305   125.994   979.726    33.214    22.131
 30    20.803   124.834   977.497    31.880    22.131
 36    21.030   123.718   971.814    33.202    19.755
 42    21.271   123.027   968.305    37.397    12.748
 48    21.766   122.237   968.846    36.968    16.421
 54    22.368   121.477   976.122    32.854    17.162
 60    23.240   120.580   981.444    27.583    22.255
 66    24.162   120.459   985.435    24.800    17.193
 72    24.675   119.793   983.566    23.788    14.723
 78    25.115   119.561   985.048    24.698     9.013
 84    25.575   119.540   985.600    22.154     8.519
 90    26.262   120.040   988.123    21.107    15.217
 96    27.688   120.775   986.625    21.256    29.046
102    29.002   121.618   987.230    19.838    27.934
108    30.119   122.312   982.787    20.658    23.520
114    31.152   123.334   984.184    22.974    25.125
120    32.479   124.145   983.249    21.917    27.687
 FORECAST DATE (16070600)  WA01    TYPHOON - NEPARTAK           PS       
 TYPHOON - NEPARTAK       TYPHOON - NEPARTAK           PSmin  Vmax(m/s) speed(km/hr)
  0    18.468   130.007   984.645    31.194  -999.000
  6    19.107   128.576   982.486    35.402    27.749
 12    20.017   127.087   980.888    32.154    30.959
 18    20.709   125.667   975.877    35.047    27.780
 24    21.213   124.358   975.827    33.856    24.477
 30    21.477   123.203   972.189    35.784    20.526
 36    21.855   122.376   974.170    35.754    15.865
 42    22.242   121.354   979.337    30.506    18.952
 48    22.926   120.376   986.474    23.202    20.958
 54    23.676   120.121   988.438    23.006    14.538
 60    23.911   119.623   989.487    21.318     9.476
 66    24.399   119.627   987.266    22.033     9.044
 72    24.943   119.574   987.947    22.469    10.093
 78    25.342   119.576   986.834    21.359     7.377
 84    26.013   120.039   988.533    22.403    14.631
 90    27.225   120.808   986.276    22.541    25.805
 96    28.513   121.347   986.999    19.903    25.434
102    29.621   122.247   983.136    22.157    25.156
108    30.444   123.452   984.100    24.180    24.601
114    32.138   125.139   981.783    23.794    41.207
120    33.252   126.186   983.097    23.513    26.298
 FORECAST DATE (16070606)  WA01    TYPHOON - NEPARTAK           PS       
 TYPHOON - NEPARTAK       TYPHOON - NEPARTAK           PSmin  Vmax(m/s) speed(km/hr)
  0    19.312   128.111   984.243    30.418  -999.000
  6    19.540   126.827   981.633    32.939    22.810
 12    20.248   125.676   978.160    33.500    23.953
 18    20.955   124.323   980.127    32.823    26.854
 24    21.164   123.114   975.541    33.655    21.267
 30    21.411   122.399   977.261    32.349    13.149
 36    21.822   121.622   979.182    33.159    15.402
 42    22.219   120.645   984.350    24.419    18.304
 48    23.048   119.942   986.994    23.374    19.508
 54    23.034   119.671   989.469    19.577     4.599
 60    23.965   119.455   988.647    19.151    17.625
 66    24.538   119.453   988.968    17.224    10.618
 72    24.900   119.553   986.538    18.277     6.698
 78    25.686   120.000   987.542    19.681    16.390
 84    26.610   120.542   985.757    24.779    19.323
 90    27.657   120.889   986.164    22.823    20.218
 96    28.564   121.655   985.006    20.254    20.958
102    29.565   122.545   986.017    23.786    23.490
108    30.756   123.528   985.560    21.835    27.101
114    31.981   124.992   987.879    19.111    32.410
120    33.331   126.779   986.549    18.987    37.441
 FORECAST DATE (16070612)  WA01    TYPHOON - NEPARTAK           PS       
 TYPHOON - NEPARTAK       TYPHOON - NEPARTAK           PSmin  Vmax(m/s) speed(km/hr)
  0    19.788   126.702   983.270    31.031  -999.000
  6    20.134   125.264   982.657    30.333    25.835
 12    20.725   124.087   983.563    28.888    23.181
 18    21.136   123.130   981.971    31.453    18.211
 24    21.497   122.538   982.506    29.881    12.192
 30    21.920   121.666   983.456    28.499    16.915
 36    22.223   120.546   987.664    22.002    20.032
 42    22.479   120.086   989.587    22.090     9.198
 48    23.000   119.630   991.488    20.196    12.408
 54    23.229   119.194   989.319    18.490     8.550
 60    24.075   119.209   990.175    16.313    15.680
 66    24.671   119.315   987.665    19.737    11.174
 72    25.535   119.342   988.329    19.273    16.020
 78    26.088   119.647   987.877    21.198    11.421
 84    27.188   120.163   990.055    20.314    22.101
 90    28.284   120.523   987.782    18.111    21.113
 96    29.210   121.269   989.337    17.969    21.020
102    30.201   122.044   986.767    18.375    22.193
108    31.026   123.565   988.602    20.045    28.644
114    31.966   125.462   985.685    21.029    34.663
120    33.234   127.813   986.061    21.309    43.553
 FORECAST DATE (16070618)  WA01    TYPHOON - NEPARTAK           PS       
 TYPHOON - NEPARTAK       TYPHOON - NEPARTAK           PSmin  Vmax(m/s) speed(km/hr)
  0    20.575   125.261   983.301    30.471  -999.000
  6    20.736   123.905   983.103    31.291    23.706
 12    21.084   123.204   979.635    33.469    13.736
 18    21.536   122.565   980.116    30.650    13.828
 24    21.912   121.736   981.991    29.817    15.865
 30    22.271   120.530   986.953    24.549    21.730
 36    22.536   119.916   989.039    21.673    11.606
 42    22.633   119.679   989.333    19.803     4.445
 48    23.015   119.262   987.283    19.116    10.032
 54    23.373   118.978   986.789    22.591     8.211
 60    23.801   118.657   984.851    21.541     9.630
 66    23.975   118.518   986.590    22.541     3.982
 72    24.618   118.558   986.422    20.044    11.915
 78    25.496   118.975   988.724    18.890    17.687
 84    26.487   119.204   988.787    19.126    18.736
 90    27.459   119.672   991.309    19.024    19.569
 96    28.333   120.107   990.384    17.028    17.687
102    29.178   121.162   991.970    17.181    23.212
108    29.771   122.353   989.318    18.834    22.131
114    30.823   124.040   989.229    21.177    33.274
120    31.791   125.970   988.123    22.612    35.404
 FORECAST DATE (16070700)  WA01    TYPHOON - NEPARTAK           PS       
 TYPHOON - NEPARTAK       TYPHOON - NEPARTAK           PSmin  Vmax(m/s) speed(km/hr)
  0    21.122   123.967   983.105    30.479  -999.000
  6    21.026   123.027   982.019    31.636    16.359
 12    21.583   122.530   981.833    30.758    13.396
 18    22.184   121.511   985.574    26.278    20.742
 24    22.570   120.481   991.622    22.751    19.014
 30    22.876   119.437   990.666    22.450    18.705
 36    23.015   119.078   989.584    18.876     6.636
 42    23.448   118.798   987.563    19.583     9.322
 48    23.751   118.301   988.165    18.569    10.155
 54    23.826   117.875   987.572    17.885     7.346
 60    24.139   117.510   989.637    15.964     8.457
 66    24.660   117.415   989.478    15.657     9.661
 72    25.438   117.634   991.910    15.575    14.878
 78    26.530   117.654   991.218    14.256    20.218
 84    27.119   117.561   992.357    13.753    10.896
 90    27.826   117.564   991.420  -999.000    13.087
 96    28.199   118.167   993.824    14.214    12.038
102    28.731   118.940   992.996  -999.000    15.989
108    29.110   119.702   993.380  -999.000    14.230
114    29.868   120.985   992.724    15.625    24.971
120    30.575   121.537   994.393    15.457    15.804
 FORECAST DATE (16070706)  WA01    TYPHOON - NEPARTAK           PS       
 TYPHOON - NEPARTAK       TYPHOON - NEPARTAK           PSmin  Vmax(m/s) speed(km/hr)
  0    21.183   123.088   977.218    30.626  -999.000
  6    21.620   122.616   980.876    33.273    11.482
 12    22.100   121.689   982.746    31.201    18.242
 18    22.469   120.522   988.506    22.868    21.144
 24    22.481   119.824   990.146    21.385    11.945
 30    22.318   119.547   989.807    19.968     5.618
 36    22.774   119.285   989.131    18.348     9.569
 42    22.901   118.925   988.452    21.220     6.575
 48    23.131   118.931   986.093    21.795     4.260
 54    23.553   118.512   985.629    20.726    10.587
 60    23.959   118.305   984.275    22.341     8.272
 66    24.379   118.202   986.641    20.670     7.964
 72    24.775   118.023   987.593    17.194     7.933
 78    25.405   117.987   990.852    16.482    11.668
 84    26.196   118.157   991.047    17.012    14.909
 90    27.039   118.547   993.703    17.129    16.884
 96    27.915   119.435   992.352    15.244    21.823
102    29.013   119.895   991.650    14.544    21.668
108    29.731   120.352   989.983    16.756    15.186
114    30.401   120.875   992.577    14.809    14.970
120    30.820   121.463   991.704    13.400    12.192
 FORECAST DATE (16070712)  WA01    TYPHOON - NEPARTAK           PS       
 TYPHOON - NEPARTAK       TYPHOON - NEPARTAK           PSmin  Vmax(m/s) speed(km/hr)
  0    21.454   122.584   977.679    32.948  -999.000
  6    21.793   121.947   978.972    34.973    12.624
 12    22.336   121.179   985.707    25.897    16.575
 18    22.886   120.328   989.700    22.736    17.748
 24    22.395   120.048   991.061    19.642    10.279
 30    22.561   119.638   991.434    19.144     7.655
 36    23.869   119.045   992.175    17.615    26.237
 42    24.005   119.035   989.991    18.137     2.531
 48    24.505   119.024   989.637    16.023     9.260
 54    24.921   118.753   988.680    18.048     8.982
 60    25.101   118.593   991.308    16.335     4.260
 66    25.428   119.141   991.308    16.433    10.989
 72    26.613   119.871   992.816    17.722    25.095
 78    28.163   120.483   992.352    18.318    30.435
 84    29.994   121.443   992.870    17.669    37.287
 90    31.811   121.804   990.845    16.594    34.139
 96    33.312   122.246   992.310    15.068    28.644
102    34.765   122.534   991.754    16.068    27.286
108    35.803   123.580   994.126    14.575    24.879
114    36.689   124.691   992.682    15.199    23.335
120    37.355   125.827   994.107  -999.000    20.835
 FORECAST DATE (16070718)  WA01    TYPHOON - NEPARTAK           PS       
 TYPHOON - NEPARTAK       TYPHOON - NEPARTAK           PSmin  Vmax(m/s) speed(km/hr)
  0    21.809   121.799   980.795    31.946  -999.000
  6    22.207   120.792   985.182    26.662    18.798
 12    22.469   120.423   990.357    21.462     7.964
 18    22.178   120.050   991.155    21.234     8.365
 24    22.368   119.509   991.156  -999.000     9.939
 30    23.630   119.053   992.227    16.747    24.632
 36    23.642   118.904   990.392    16.505     2.531
 42    24.145   118.861   990.455    15.199     9.322
 48    24.588   118.507   989.319    16.220    10.155
 54    24.618   118.108   991.684    13.756     6.760
 60    24.578   118.269   990.427    15.737     2.809
 66    25.378   118.458   993.309    17.543    15.156
 72    26.494   118.637   993.119    17.927    20.897
 78    28.507   118.866   996.000  -999.000    37.472
 84    29.437   119.941   993.090    14.207    24.508
 90    30.443   120.284   993.493    14.495    19.415
 96    31.878   121.309   990.346    18.490    31.144
102    33.227   123.036   991.421    18.698    36.762
108    34.752   124.992   989.549    18.202    41.238
114    36.601   126.736   991.526    15.359    43.152
120  -999.000  -999.000  -999.000  -999.000  -999.000
 FORECAST DATE (16070800)  WA01    TYPHOON - NEPARTAK           PS       
 TYPHOON - NEPARTAK       TYPHOON - NEPARTAK           PSmin  Vmax(m/s) speed(km/hr)
  0    22.302   120.503   988.236    22.331  -999.000
  6    23.127   120.245   991.245    21.108    15.927
 12    23.082   119.590   994.055    18.925    11.174
 18    23.752   119.173   991.862    16.300    14.291
 24    23.807   118.896   992.436    17.126     4.815
 30    23.995   118.798   991.107    15.691     3.488
 36    24.038   118.244   991.909    13.305     9.414
 42    24.009   118.120   990.706    15.860     2.161
 48    24.415   118.258   992.279    15.026     7.871
 54    24.788   118.149   991.905    14.551     7.161
 60    25.637   118.007   993.174    17.146    15.896
 66    26.509   118.021   992.948    15.587    16.143
 72    27.579   118.648   995.002    17.276    22.347
 78    29.292   120.023   992.062  -999.000    38.830
 84    30.602   120.653   991.295    17.620    26.298
 90    32.060   121.643   989.671    18.946    31.237
 96    33.740   123.314   991.605    19.975    40.528
102    35.489   125.332   989.989    18.854    44.664
108    36.904   127.049   992.335    14.886    36.670
114    38.363   130.050   989.962    17.488    51.640
120    39.135   131.742   990.641    16.294    28.305
 FORECAST DATE (16070806)  WA01    TYPHOON - NEPARTAK           PS       
 TYPHOON - NEPARTAK       TYPHOON - NEPARTAK           PSmin  Vmax(m/s) speed(km/hr)
  0    23.866   120.258   993.957    17.437  -999.000
  6    23.061   119.238   995.395    18.019    22.872
 12    23.579   118.999   993.728    13.568    10.433
 18    23.862   118.939   994.460    12.740     5.247
 24    24.288   118.863   994.312    13.728     7.871
 30    24.415   118.633   994.678    12.925     4.537
 36    24.136   118.030   994.965    11.702    11.390
 42    24.191   118.286   996.628    12.451     4.445
 48    24.302   117.711   994.908    11.669     9.939
 54    25.492   115.959   996.091  -999.000    36.762
 60    25.611   115.684   995.869  -999.000     5.093
 66    25.007   115.762   998.067    12.820    11.174
 72  -999.000  -999.000  -999.000  -999.000  -999.000
 78  -999.000  -999.000  -999.000  -999.000  -999.000
 84  -999.000  -999.000  -999.000  -999.000  -999.000
 90  -999.000  -999.000  -999.000  -999.000  -999.000
 96  -999.000  -999.000  -999.000  -999.000  -999.000
102  -999.000  -999.000  -999.000  -999.000  -999.000
108  -999.000  -999.000  -999.000  -999.000  -999.000
114  -999.000  -999.000  -999.000  -999.000  -999.000
120  -999.000  -999.000  -999.000  -999.000  -999.000
 FORECAST DATE (16070812)  WA01    TYPHOON - NEPARTAK           PS       
 TYPHOON - NEPARTAK       TYPHOON - NEPARTAK           PSmin  Vmax(m/s) speed(km/hr)
  0    22.884   119.495   995.449    16.313  -999.000
  6    23.713   119.098   993.634    15.625    16.791
 12    24.186   119.132   994.307    15.905     8.735
 18    24.197   118.791   993.314  -999.000     5.772
 24    24.457   118.714   994.159    14.411     4.815
 30    24.741   118.216   994.922    10.457     9.908
 36    24.086   118.152   995.818    12.290    12.131
 42    24.155   117.433   994.497    13.563    12.223
 48    24.105   117.077   995.230    13.061     6.112
 54    24.457   117.009   995.629    14.025     6.513
 60    24.671   117.721   997.741  -999.000    12.624
 66  -999.000  -999.000  -999.000  -999.000  -999.000
 72  -999.000  -999.000  -999.000  -999.000  -999.000
 78  -999.000  -999.000  -999.000  -999.000  -999.000
 84  -999.000  -999.000  -999.000  -999.000  -999.000
 90  -999.000  -999.000  -999.000  -999.000  -999.000
 96  -999.000  -999.000  -999.000  -999.000  -999.000
102  -999.000  -999.000  -999.000  -999.000  -999.000
108  -999.000  -999.000  -999.000  -999.000  -999.000
114  -999.000  -999.000  -999.000  -999.000  -999.000
120  -999.000  -999.000  -999.000  -999.000  -999.000
 FORECAST DATE (16070818)  WA01    TYPHOON - NEPARTAK           PS       
 TYPHOON - NEPARTAK       TYPHOON - NEPARTAK           PSmin  Vmax(m/s) speed(km/hr)
  0    23.640   118.989   993.919    15.004  -999.000
  6    24.187   118.974   993.095    17.673    10.124
 12    24.319   118.671   992.664    15.261     5.649
 18    24.345   118.342   993.660    12.845     5.587
 24    24.374   117.884   994.096    13.179     7.748
 30    24.241   117.942   995.919    13.922     2.469
 36    24.349   118.158   994.919    13.177     4.167
 42    24.064   117.900   995.809  -999.000     6.822
 48    24.591   117.909   996.010    15.242     9.754
 54    25.215   118.456   998.087    13.596    14.785
 60  -999.000  -999.000  -999.000  -999.000  -999.000
 66  -999.000  -999.000  -999.000  -999.000  -999.000
 72  -999.000  -999.000  -999.000  -999.000  -999.000
 78  -999.000  -999.000  -999.000  -999.000  -999.000
 84  -999.000  -999.000  -999.000  -999.000  -999.000
 90  -999.000  -999.000  -999.000  -999.000  -999.000
 96  -999.000  -999.000  -999.000  -999.000  -999.000
102  -999.000  -999.000  -999.000  -999.000  -999.000
108  -999.000  -999.000  -999.000  -999.000  -999.000
114  -999.000  -999.000  -999.000  -999.000  -999.000
120  -999.000  -999.000  -999.000  -999.000  -999.000
 FORECAST DATE (16070900)  WA01    TYPHOON - NEPARTAK           PS       
 TYPHOON - NEPARTAK       TYPHOON - NEPARTAK           PSmin  Vmax(m/s) speed(km/hr)
  0    24.116   118.937   994.989    14.979  -999.000
  6    24.242   118.793   994.172    14.763     3.364
 12    24.574   118.526   994.946    16.119     7.624
 18    24.552   118.191   995.294    14.084     5.679
 24    24.613   118.190   996.924    11.707     1.142
 30    24.388   118.140   995.729     9.342     4.167
 36    23.730   117.191   995.693    14.086    20.156
 42    24.683   117.921   994.862    15.911    21.545
 48    25.137   118.647   996.030    15.484    14.816
 54    26.499   118.554   995.134    15.717    25.249
 60  -999.000  -999.000  -999.000  -999.000  -999.000
 66  -999.000  -999.000  -999.000  -999.000  -999.000
 72  -999.000  -999.000  -999.000  -999.000  -999.000
 78  -999.000  -999.000  -999.000  -999.000  -999.000
 84  -999.000  -999.000  -999.000  -999.000  -999.000
 90  -999.000  -999.000  -999.000  -999.000  -999.000
 96  -999.000  -999.000  -999.000  -999.000  -999.000
102  -999.000  -999.000  -999.000  -999.000  -999.000
108  -999.000  -999.000  -999.000  -999.000  -999.000
114  -999.000  -999.000  -999.000  -999.000  -999.000
120  -999.000  -999.000  -999.000  -999.000  -999.000
 FORECAST DATE (16070906)  WA01    TYPHOON - NEPARTAK           PS       
 TYPHOON - NEPARTAK       TYPHOON - NEPARTAK           PSmin  Vmax(m/s) speed(km/hr)
  0    24.360   118.618   995.006    13.933  -999.000
  6    24.707   118.331   996.039    14.246     8.056
 12    24.991   118.088   995.921    14.469     6.667
 18    24.600   118.241   997.532    12.973     7.686
 24    26.443   117.610   996.476    10.533    35.744
 30  -999.000  -999.000  -999.000  -999.000  -999.000
 36  -999.000  -999.000  -999.000  -999.000  -999.000
 42  -999.000  -999.000  -999.000  -999.000  -999.000
 48  -999.000  -999.000  -999.000  -999.000  -999.000
 54  -999.000  -999.000  -999.000  -999.000  -999.000
 60  -999.000  -999.000  -999.000  -999.000  -999.000
 66  -999.000  -999.000  -999.000  -999.000  -999.000
 72  -999.000  -999.000  -999.000  -999.000  -999.000
 78  -999.000  -999.000  -999.000  -999.000  -999.000
 84  -999.000  -999.000  -999.000  -999.000  -999.000
 90  -999.000  -999.000  -999.000  -999.000  -999.000
 96  -999.000  -999.000  -999.000  -999.000  -999.000
102  -999.000  -999.000  -999.000  -999.000  -999.000
108  -999.000  -999.000  -999.000  -999.000  -999.000
114  -999.000  -999.000  -999.000  -999.000  -999.000
120  -999.000  -999.000  -999.000  -999.000  -999.000
best
       15.2     136.5       16070500 
       16.2     135.0       16070506 
       17.1     133.5       16070512 
       17.9     131.9       16070518 
       18.7     130.2       16070600 
       19.4     128.4       16070606 
       20.1     127.0       16070612 
       20.7     125.6       16070618 
       21.3     124.3       16070700 
       21.6     123.4       16070706 
       21.9     122.6       16070712 
       22.3     121.8       16070718 
       22.6     120.6       16070800 
       23.2     120.1       16070806 
       23.1     119.8       16070812 
       23.2     119.6       16070818 
       24.3     119.1       16070900 
       24.7     118.6       16070906 
       99.9
