17090618    number of typhoons=  1
number =  1 typh-name= GUCHOL         
000  22.200 119.200  22.200 119.200  22.200 119.200  22.200 119.200  22.200 119.200
006  22.860 118.613  22.906 118.615  22.936 118.623  22.833 118.657  22.834 118.677
