17090918    number of typhoons=  1
number =  1 typh-name= TALIM          
000  15.700 141.500  15.700 141.500  15.700 141.500  15.700 141.500  15.700 141.500
006  15.917 140.006  15.987 139.861  15.965 139.854  15.809 140.116  15.810 139.806
