17090600    number of typhoons=  1
number =  1 typh-name= GUCHOL         
000  20.300 120.400  20.300 120.400  20.300 120.400  20.300 120.400  20.300 120.400
006  20.916 119.782 -99.999 -99.999  20.944 119.893  20.937 119.717  20.579 119.049
012  21.615 119.638 -99.999 -99.999  21.646 119.665  21.628 119.687  20.937 117.272
018  22.238 119.260 -99.999 -99.999  22.280 119.267  22.333 119.171 -99.999 -99.999
024  23.121 119.039 -99.999 -99.999  23.114 118.805  23.150 118.770  17.671 113.331
030  24.192 119.218 -99.999 -99.999  24.156 119.013  24.101 119.004 -99.999 -99.999
036  25.072 119.692 -99.999 -99.999  24.926 119.759  24.845 119.298 -99.999 -99.999
042  25.799 119.800 -99.999 -99.999  25.617 119.404  25.385 119.645  19.060 111.023
048  25.992 120.488 -99.999 -99.999  26.141 119.926  26.042 120.049  18.651 110.187
054  26.643 120.726 -99.999 -99.999  26.324 118.090  26.620 120.370 -99.999 -99.999
060  27.036 120.829 -99.999 -99.999  27.560 116.395  26.896 120.847 -99.999 -99.999
066  27.454 120.858 -99.999 -99.999 -99.999 -99.999  27.283 121.014 -99.999 -99.999
072  27.816 121.398 -99.999 -99.999 -99.999 -99.999  27.532 121.278 -99.999 -99.999
078  27.903 121.487 -99.999 -99.999 -99.999 -99.999  28.037 122.290  28.060 102.123
084  27.912 121.259 -99.999 -99.999  31.258 106.627  28.172 122.344  29.233 100.543
090 -99.999 -99.999 -99.999 -99.999  30.262 108.329  28.907 122.700 -99.999 -99.999
096  30.873 119.751 -99.999 -99.999  30.015 108.259  29.526 123.305 -99.999 -99.999
102  33.359 116.393 -99.999 -99.999  29.276 109.730  29.920 123.986 -99.999 -99.999
108  33.348 118.952 -99.999 -99.999 -99.999 -99.999  30.692 125.867 -99.999 -99.999
114  33.389 120.313 -99.999 -99.999 -99.999 -99.999  33.778 126.842 -99.999 -99.999
120 -99.999 -99.999 -99.999 -99.999 -99.999 -99.999  33.731 124.403 -99.999 -99.999
