17091700    number of typhoons=  1
number =  1 typh-name= TALIM          
000  30.900 130.000  30.900 130.000  30.900 130.000  30.900 130.000  30.900 130.000
006  33.613 131.459  31.945 131.766  32.150 131.700  33.985 131.497  33.015 131.475
012  35.526 133.980  34.496 134.070  34.535 133.849  35.704 134.103  36.053 133.782
018  37.991 137.398  37.819 137.437 -99.999 -99.999 -99.999 -99.999  38.452 136.602
024 -99.999 -99.999  41.105 139.774  41.223 139.717 -99.999 -99.999  41.672 138.811
030  44.154 141.099  43.978 141.480  43.912 141.184  44.786 141.163  44.289 140.085
036  46.029 141.994  45.655 143.010  45.633 143.060  45.583 141.849  45.387 142.498
042  47.501 145.366  47.433 145.256  47.442 145.218  47.045 145.057  47.591 145.108
048  49.121 146.469  49.149 146.509  49.158 146.494  49.284 146.425  49.373 146.025
054  50.480 147.790  50.529 147.525  50.552 147.518  50.414 147.535  50.681 147.785
060  52.033 148.384  51.855 148.215  51.856 148.189  52.070 148.282  52.033 147.683
066  52.577 147.265  52.621 147.291  52.616 147.296  52.556 147.273  52.483 147.545
072  52.956 147.104  52.942 147.004  52.936 146.965  52.900 147.103  52.930 146.956
078  53.190 146.575  53.202 146.566  53.210 146.575  53.220 146.591  53.185 146.577
084  53.541 146.852  53.502 146.561  53.501 146.574  53.463 146.598  53.495 146.588
090  54.032 146.889  54.019 146.588  54.017 146.595  54.035 146.901  54.095 146.843
096  54.687 146.898  54.659 146.862  54.660 146.867  54.608 146.910  54.790 146.852
102  55.518 147.264  55.589 147.190  55.589 147.193  55.489 147.542  55.806 147.091
108  56.794 148.169  56.926 147.668  56.943 147.637  56.755 148.012  57.149 147.426
114  58.481 148.815  58.704 148.149  58.701 148.094  58.609 148.845 -99.999 -99.999
120  60.573 148.773  60.861 148.222  61.034 147.727  61.218 149.257 -99.999 -99.999
