17091606    number of typhoons=  1
number =  1 typh-name= TALIM          
000  29.400 126.600  29.400 126.600  29.400 126.600  29.400 126.600  29.400 126.600
006  30.348 126.811  29.135 127.481  29.148 127.395  29.011 127.424  29.526 127.418
