17091206    number of typhoons=  1
number =  1 typh-name= TALIM          
000  22.100 128.800  22.100 128.800  22.100 128.800  22.100 128.800  22.100 128.800
006  22.881 127.868  22.975 127.944  23.031 127.910  22.916 127.734  22.942 127.768
