17091100    number of typhoons=  1
number =  1 typh-name= TALIM          
000  17.700 136.400  17.700 136.400  17.700 136.400  17.700 136.400  17.700 136.400
006  19.026 135.706  18.928 134.527  18.941 134.543  18.787 134.986  17.694 134.836
012 -99.999 -99.999 -99.999 -99.999  19.816 133.366  19.425 133.737  18.622 132.870
018  20.555 131.900  20.738 131.453  20.737 131.643  20.113 131.928  19.732 131.413
024  21.172 130.027 -99.999 -99.999  21.381 129.798  20.781 129.965  21.001 129.496
030  21.636 128.417  22.096 128.215  22.054 128.276 -99.999 -99.999 -99.999 -99.999
036  21.618 126.830  22.078 126.589  22.066 126.649  21.466 126.218  22.035 126.082
042  21.431 125.249  22.376 125.184  22.356 125.253  21.495 125.087  22.354 124.923
048  22.906 123.572  22.805 123.873  22.864 123.934  22.899 123.771  23.014 123.912
054  22.399 122.767  22.993 122.979  23.012 122.982  23.104 122.445  23.035 122.843
060  23.445 122.784  23.321 122.206  23.376 122.276  23.279 122.529  23.279 122.289
066  24.173 121.837  24.221 120.336  24.282 120.655  24.654 120.706  24.268 121.134
072  23.287 119.973  23.934 119.806  23.800 119.828  23.213 120.125  23.402 120.102
078  23.286 120.013  24.737 120.237  23.962 120.263  23.118 120.162  23.551 119.892
084  23.976 119.849  25.392 119.916  24.589 119.821  24.034 120.043  24.290 119.772
090  25.823 121.358  25.209 119.549  25.331 119.596  25.821 121.540  24.914 119.708
096  27.691 120.071  25.638 119.365  25.875 119.269  27.749 119.838  26.026 119.142
102  26.542 118.779  26.214 119.495  26.361 119.101  26.309 119.381  26.289 119.326
108  27.178 119.990  26.546 119.884  26.511 119.277  27.052 120.083  26.855 119.755
114  27.922 120.291  26.619 120.022  26.895 119.582  27.893 120.112  27.532 120.148
120  28.218 120.499  27.347 120.737  27.513 120.260  28.363 120.560  29.243 121.331
