17091500    number of typhoons=  2
number =  1 typh-name= DOKSURI        
000  17.800 107.300  17.800 107.300  17.800 107.300  17.800 107.300  17.800 107.300
006  17.693 106.160  18.005 106.400  17.903 106.338  17.449 105.866  17.819 106.244
012  17.880 105.042  17.992 104.968  18.059 105.060  17.698 105.028  18.166 105.041
018  18.231 103.783  18.349 103.602  18.578 103.710  18.822 103.423  18.755 103.569
024  19.051 102.225  18.654 102.109  19.616 102.092  20.078 102.339  19.462 101.985
030  20.229 100.624 -99.999 -99.999  20.341 100.540  20.915 100.988  20.025 100.413
036  20.383  99.078 -99.999 -99.999  21.382  98.817  21.740 100.631  20.605  98.443
042  21.066  97.744 -99.999 -99.999  22.103  97.389  20.239  99.146  20.729  97.310
048  22.579  97.405 -99.999 -99.999  23.122  96.963 -99.999 -99.999  22.042  95.631
054  23.860  97.127 -99.999 -99.999  24.041  96.208  23.294  99.599 -99.999 -99.999
060  24.028  97.248 -99.999 -99.999 -99.999 -99.999  24.416  99.871 -99.999 -99.999
066  25.312  95.850 -99.999 -99.999 -99.999 -99.999  24.998  98.051 -99.999 -99.999
072  24.359  94.503 -99.999 -99.999 -99.999 -99.999  25.525  96.009 -99.999 -99.999
078  26.279  96.331 -99.999 -99.999 -99.999 -99.999  26.131  96.731  16.493  88.761
084  27.115  95.404 -99.999 -99.999 -99.999 -99.999  26.813  97.947 -99.999 -99.999
090  26.817  94.697 -99.999 -99.999 -99.999 -99.999  27.082  97.583 -99.999 -99.999
096  27.299  95.515 -99.999 -99.999  18.021  94.076  27.463  97.066  15.735  88.030
102  26.712  94.728 -99.999 -99.999 -99.999 -99.999  29.078  98.597  15.680  86.678
108  26.870  94.916  20.533  90.263  20.099  90.342  30.391  98.018 -99.999 -99.999
114  27.036  95.068 -99.999 -99.999  20.091  90.297  32.387  98.178  16.729  83.512
120  27.023  95.015  21.269  89.571  20.573  89.371  31.792  97.788  15.951  82.547
number =  2 typh-name= TALIM          
000  28.100 124.700  28.100 124.700  28.100 124.700  28.100 124.700  28.100 124.700
006  28.614 123.937  28.076 124.781  28.070 124.751  28.598 123.766  28.366 124.616
012  28.873 124.457  28.159 125.299  28.183 125.206  28.332 125.319  28.598 125.182
018  29.071 124.532  28.595 125.813  28.532 125.742  28.888 125.475  28.874 125.258
024  28.850 126.046  28.840 126.144  28.834 126.239  28.986 125.988  29.077 126.133
030  30.145 126.239  29.106 126.692  29.109 126.690  30.006 126.123  29.565 126.435
036  30.777 127.010  29.471 127.302  29.426 127.283  30.733 126.867  30.022 127.039
042  31.394 127.820  30.560 128.035  30.518 128.124  31.494 127.747  31.236 128.370
048  32.525 129.528  31.798 129.688  31.792 129.564  32.717 129.559  32.251 129.195
054  34.051 131.196  33.624 131.629  33.703 131.474  34.441 131.276  33.856 131.093
060  36.072 133.329  35.689 134.142  35.565 134.181  36.428 133.285  36.109 134.007
066  38.536 135.132  38.507 135.787  38.554 135.789  39.202 136.407  38.823 135.572
072  41.264 136.529  40.920 137.421  40.906 137.382  41.093 136.627  40.997 136.783
078  43.027 138.766  42.860 138.379  42.862 138.382  42.760 138.936  42.959 138.383
084  44.021 140.326  44.231 140.352  44.222 140.333  44.058 140.319  44.258 140.323
090  46.257 142.515  46.191 142.243  46.196 142.238  46.223 142.284  46.229 142.236
096  47.694 143.394  47.612 143.217  47.617 143.204  47.679 143.227  47.662 143.197
102  48.579 144.105  48.615 143.788  48.620 144.031  48.620 144.095  48.706 144.037
108  49.616 144.545  49.578 144.521  49.581 144.509  49.603 144.591  49.636 144.436
114  50.228 144.996  50.225 144.992  50.225 144.994  50.236 144.982  50.242 144.984
120  50.528 145.501  50.541 145.540  50.547 145.501  50.553 145.515  50.724 145.479
