17091518    number of typhoons=  2
number =  1 typh-name= DOKSURI        
000  18.300 103.200  18.300 103.200  18.300 103.200  18.300 103.200  18.300 103.200
006  18.767 101.713 -99.999 -99.999  18.807 101.457  18.585 101.344  18.637 101.379
number =  2 typh-name= TALIM          
000  28.900 125.600  28.900 125.600  28.900 125.600  28.900 125.600  28.900 125.600
006  29.399 124.766  29.042 125.977  29.041 125.941  29.158 125.797  29.199 125.901
