17091012    number of typhoons=  1
number =  1 typh-name= TALIM          
000  16.700 138.500  16.700 138.500  16.700 138.500  16.700 138.500  16.700 138.500
006  13.299 135.375  17.381 137.263  13.299 135.375  13.299 135.375  13.299 135.375
