17091518    number of typhoons=  2
number =  1 typh-name= DOKSURI        
000  18.300 103.200  18.300 103.200  18.300 103.200  18.300 103.200  18.300 103.200
006  15.172 100.125 -99.999 -99.999  15.172 100.125  15.172 100.125  15.172 100.125
number =  2 typh-name= TALIM          
000  28.900 125.600  28.900 125.600  28.900 125.600  28.900 125.600  28.900 125.600
006  25.661 122.250  29.390 126.151  25.661 122.250  25.661 122.250  25.661 122.250
