17091718    number of typhoons=  1
number =  1 typh-name= TALIM          
000  37.500 138.100  37.500 138.100  37.500 138.100  37.500 138.100  37.500 138.100
006  32.029 132.750  40.984 140.996  32.029 132.750  32.029 132.750  32.029 132.750
