17091500    number of typhoons=  2
number =  1 typh-name= DOKSURI        
000  17.800 107.300  17.800 107.300  17.800 107.300  17.800 107.300  17.800 107.300
006  14.422 104.250  18.246 106.570  14.422 104.250  14.422 104.250  14.422 104.250
number =  2 typh-name= TALIM          
000  28.100 124.700  28.100 124.700  28.100 124.700  28.100 124.700  28.100 124.700
006  24.912 121.500  27.962 125.160  24.912 121.500  24.912 121.500  24.912 121.500
