17091512    number of typhoons=  2
number =  1 typh-name= DOKSURI        
000  17.900 104.600  17.900 104.600  17.900 104.600  17.900 104.600  17.900 104.600
006  14.422 101.250 -99.999 -99.999  14.422 101.250  14.422 101.250  14.422 101.250
number =  2 typh-name= TALIM          
000  28.600 125.300  28.600 125.300  28.600 125.300  28.600 125.300  28.600 125.300
006  25.286 122.250  28.656 125.563  25.286 122.250  25.286 122.250  25.286 122.250
