17090612    number of typhoons=  1
number =  1 typh-name= GUCHOL         
000  21.500 119.800  21.500 119.800  21.500 119.800  21.500 119.800  21.500 119.800
006  22.065 118.994  22.179 119.001  22.156 119.048  22.022 118.902  22.021 118.930
012  22.550 118.901 -99.999 -99.999  22.658 118.891  22.511 118.897  22.570 118.909
018  23.257 119.100 -99.999 -99.999  23.415 119.021  23.171 119.094  23.206 118.934
024  24.121 119.289 -99.999 -99.999  24.080 119.182  23.891 119.331  23.686 119.282
030  24.758 119.357 -99.999 -99.999  24.688 119.190  24.496 119.344  24.008 119.166
036  24.986 119.603 -99.999 -99.999  24.888 119.604  24.688 119.604  24.283 119.014
042  25.196 119.819 -99.999 -99.999  25.110 119.755  24.755 119.901  24.097 119.555
048  25.173 119.896 -99.999 -99.999  25.151 119.902  24.905 119.949  24.710 119.737
054  25.279 120.002 -99.999 -99.999  25.234 119.962  24.911 120.048  25.047 119.948
060  25.415 120.382 -99.999 -99.999  25.465 120.283  25.262 120.501  24.759 119.752
066  25.532 120.673 -99.999 -99.999  25.638 120.525  25.461 120.883  25.315 120.296
072  25.934 120.676 -99.999 -99.999  25.945 120.480  25.909 120.612  25.606 120.309
078  26.649 120.654 -99.999 -99.999  26.668 120.494  26.392 120.609  25.929 119.701
084  27.431 121.106 -99.999 -99.999  27.593 120.835  27.283 120.857  26.441 119.028
090  28.284 121.305 -99.999 -99.999 -99.999 -99.999  28.217 121.297  27.869 119.290
096  29.899 121.692 -99.999 -99.999 -99.999 -99.999  29.573 122.031 -99.999 -99.999
102  30.448 122.989 -99.999 -99.999 -99.999 -99.999  30.984 123.307 -99.999 -99.999
108  33.714 124.148 -99.999 -99.999 -99.999 -99.999  31.949 120.180 -99.999 -99.999
114  36.222 127.430 -99.999 -99.999 -99.999 -99.999  32.158 123.357 -99.999 -99.999
120 -99.999 -99.999 -99.999 -99.999  35.686 130.090  31.925 125.211 -99.999 -99.999
