17091706    number of typhoons=  1
number =  1 typh-name= TALIM          
000  32.100 131.600  32.100 131.600  32.100 131.600  32.100 131.600  32.100 131.600
006  26.410 126.000  34.118 134.492  26.410 126.000  26.410 126.000  26.410 126.000
