17091118    number of typhoons=  1
number =  1 typh-name= TALIM          
000  20.100 132.100  20.100 132.100  20.100 132.100  20.100 132.100  20.100 132.100
006  20.304 130.532  20.717 130.490  20.701 130.530  20.250 130.672  20.374 130.348
