17091500    number of typhoons=  2
number =  1 typh-name= DOKSURI        
000  17.800 107.300  17.800 107.300  17.800 107.300  17.800 107.300  17.800 107.300
006  14.422 104.250  17.888 106.835  14.422 104.250  14.422 104.250  14.422 104.250
number =  2 typh-name= TALIM          
000  28.100 124.700  28.100 124.700  28.100 124.700  28.100 124.700  28.100 124.700
006  24.912 121.500  28.042 124.905  24.912 121.500  24.912 121.500  24.912 121.500
