17091418    number of typhoons=  2
number =  1 typh-name= DOKSURI        
000  17.300 108.800  17.300 108.800  17.300 108.800  17.300 108.800  17.300 108.800
006  14.048 105.750  17.437 107.905  14.048 105.750  14.048 105.750  14.048 105.750
number =  2 typh-name= TALIM          
000  27.800 124.400  27.800 124.400  27.800 124.400  27.800 124.400  27.800 124.400
006  24.537 121.125  28.351 124.586  24.537 121.125  24.537 121.125  24.537 121.125
