17091612    number of typhoons=  1
number =  1 typh-name= TALIM          
000  29.500 127.800  29.500 127.800  29.500 127.800  29.500 127.800  29.500 127.800
006  26.035 124.500  30.073 128.543  26.035 124.500  26.035 124.500  26.035 124.500
