17091512    number of typhoons=  2
number =  1 typh-name= DOKSURI        
000  17.900 104.600  17.900 104.600  17.900 104.600  17.900 104.600  17.900 104.600
006  17.781 103.833  18.173 103.622  18.281 103.581  18.219 103.218  18.277 103.397
012  18.991 102.215 -99.999 -99.999  19.276 101.936  19.748 102.458  19.060 101.959
018  20.022 100.580 -99.999 -99.999  20.008 100.304  20.928 101.184  19.720 100.301
024  20.265  98.784 -99.999 -99.999  21.331  98.698  20.317  99.916 -99.999 -99.999
030  22.207  96.739 -99.999 -99.999 -99.999 -99.999  20.929  98.634  20.032  96.739
036  22.092  97.079 -99.999 -99.999 -99.999 -99.999  22.031  97.793 -99.999 -99.999
042 -99.999 -99.999 -99.999 -99.999 -99.999 -99.999  23.016  97.469 -99.999 -99.999
048  23.831  97.062 -99.999 -99.999 -99.999 -99.999  24.227  97.433 -99.999 -99.999
054  25.665  96.063 -99.999 -99.999 -99.999 -99.999  25.690  98.213 -99.999 -99.999
060  23.775  94.250 -99.999 -99.999 -99.999 -99.999  26.201  96.331 -99.999 -99.999
066  25.482  93.067 -99.999 -99.999 -99.999 -99.999  26.830  97.037  16.150  86.278
072  26.427  92.728 -99.999 -99.999  16.236  91.502  27.021  97.911  15.765  85.417
078  25.970  91.635 -99.999 -99.999  17.213  92.251 -99.999 -99.999  16.082  84.958
084  26.069  90.332 -99.999 -99.999  18.809  91.275  30.855  98.250  17.309  85.204
090  25.737  88.765 -99.999 -99.999  20.097  90.235  31.009 101.454  16.237  84.902
096  26.060  87.624  21.623  87.484  20.419  88.642  32.041 100.023  15.877  85.268
102  27.942  86.643 -99.999 -99.999  19.276  87.122  31.212  99.920  17.472  83.873
108  29.944  84.771  20.305  86.530  19.401  86.843  31.763  96.814  16.241  82.948
114  30.559  85.596  20.383  85.812  20.464  85.765  31.792  97.675  16.499  81.663
120  29.376  83.227 -99.999 -99.999  21.417  84.111  31.232  99.716  16.471  82.087
number =  2 typh-name= TALIM          
000  28.600 125.300  28.600 125.300  28.600 125.300  28.600 125.300  28.600 125.300
006  28.956 124.101  28.580 125.180  28.519 125.225  28.443 125.201  28.719 125.204
012  28.644 125.772  28.531 125.997  28.527 125.980  28.699 125.764  28.748 125.497
018  28.680 126.473  28.726 126.591  28.718 126.561  28.723 126.410  29.002 126.433
024  30.256 127.126  29.106 127.339  29.073 127.294  30.260 126.868  29.522 127.226
030  31.216 127.965  29.951 128.129  29.959 128.154  31.506 128.139  30.510 128.152
036  32.147 129.620  31.277 129.628  31.261 129.547  32.458 129.808  31.864 129.229
042  33.767 131.738  33.298 131.956  33.314 131.750  33.969 131.830  34.515 131.780
048  35.649 134.266  34.704 134.352  35.148 134.412  35.805 134.204  36.268 133.965
054  38.221 136.342  37.789 136.743  37.763 136.721  37.520 136.566  38.149 136.191
060  40.917 139.052  40.749 138.982  40.793 138.900  40.885 139.009  40.821 138.649
066  42.819 139.245  42.763 139.562  42.736 139.560  42.544 139.521  42.657 139.538
072  44.541 142.558  44.446 142.517  44.471 142.483  44.402 142.187  44.675 142.280
078  46.532 144.268  46.565 144.009  46.564 144.013  46.564 143.992  46.734 143.906
084  48.244 144.701  48.238 144.689  48.240 144.709  48.252 144.689  48.247 144.580
090  49.203 145.407  49.285 145.329  49.288 145.324  49.233 145.368  49.272 145.307
096  50.280 145.957  50.322 145.937  50.313 145.941  50.259 146.007  50.306 145.935
102  51.094 146.172  51.114 146.021  51.109 146.062  51.084 146.151  51.086 146.093
108  51.713 146.068  51.720 145.999  51.719 146.027  51.721 146.176  51.700 145.998
114  52.292 145.916  52.250 145.903  52.239 145.650  52.239 145.943  52.205 145.652
120  52.613 144.949  52.582 144.952  52.580 144.945  52.603 144.944  52.519 144.938
