17091400    number of typhoons=  2
number =  1 typh-name= TALIM          
000  26.600 124.700  26.600 124.700  26.600 124.700  26.600 124.700  26.600 124.700
006  27.688 123.847  27.170 124.207  27.152 124.212  27.105 124.141  27.162 124.313
012  28.198 123.732  27.542 124.138  27.541 124.129  27.356 124.335  27.573 124.232
018  28.414 123.602  27.951 124.251  27.942 124.248  27.913 124.262  27.993 124.263
024  28.630 123.743  28.310 124.630  28.299 124.567  28.441 124.619  28.448 124.542
030  29.322 124.474  28.852 124.949  28.825 124.928  28.988 124.642  29.064 124.913
036  29.762 125.025  29.192 125.507  29.182 125.484  29.458 125.361  29.427 125.460
042  30.356 125.776  29.577 125.974  29.574 125.971  29.827 125.170  29.821 126.030
048  30.679 126.031  29.904 126.555  29.889 126.591  30.810 126.086  30.085 126.687
054  30.963 126.810  30.422 127.496  30.452 127.514  30.757 126.597  30.634 127.351
060  31.518 127.961  30.960 128.562  30.947 128.583  31.343 127.699  31.156 128.615
066  32.389 129.907  31.931 129.903  31.954 129.892  32.661 130.254  32.151 130.099
072  34.027 131.575  33.651 131.862  33.730 131.759  34.262 131.597  34.043 131.646
078  36.110 134.357  35.849 134.550  35.673 134.486  36.114 134.123  36.126 134.331
084  38.366 137.125  38.004 137.222  38.044 137.183  38.774 137.429  38.895 136.861
090  41.314 138.985  40.665 139.421  40.761 139.413  41.831 138.971  41.830 138.177
096  43.351 140.113  43.189 140.406  43.148 140.356  43.778 140.052  43.172 139.279
102  44.354 142.222  44.397 142.161  44.426 142.184  44.131 142.096  44.602 142.140
108  46.073 144.349  46.101 144.378  46.096 144.381  46.183 144.315  46.376 144.301
114  47.361 146.067  47.408 146.143  47.427 146.074  47.547 145.943  47.540 145.648
120  48.419 147.882  48.552 147.846  48.565 147.863  48.406 147.998  48.893 147.879
number =  2 typh-name= DOKSURI        
000  16.100 112.200  16.100 112.200  16.100 112.200  16.100 112.200  16.100 112.200
006  16.037 110.884  16.447 111.115  16.433 111.137  16.474 111.185  16.458 110.994
012  16.310 110.056  16.820 110.311  16.810 110.324  16.972 110.278  16.859 110.129
018  17.434 108.893  17.495 109.206  17.473 109.212  17.533 109.168  17.513 109.040
024  17.689 107.639  18.012 108.049  17.999 108.044  18.049 108.078  18.055 107.879
030  18.091 106.579  18.428 106.754  18.390 106.777  18.200 106.226  18.413 106.636
036  18.327 105.521  18.467 105.506  18.414 105.445  17.965 105.241  18.441 105.341
042  18.308 103.758  18.374 103.759  18.420 103.789  18.360 103.587  18.418 103.624
048  18.549 102.255  18.555 102.310  18.617 102.342  18.784 102.297  18.625 102.301
054  19.119 101.036 -99.999 -99.999  19.280 100.964  19.514 101.288  19.128 101.072
060  19.094  99.671 -99.999 -99.999  19.680  99.681  19.825  99.874  19.661  99.758
066  19.536  98.732 -99.999 -99.999  20.014  98.624  19.822  99.076  20.386  98.223
072  19.820  97.497 -99.999 -99.999 -99.999 -99.999  20.242  98.012  20.856  96.657
078  20.875  96.534 -99.999 -99.999  21.864  95.939  20.616  96.415  20.499  95.603
084  22.346  96.009 -99.999 -99.999  22.837  95.565  21.779  97.473 -99.999 -99.999
090  23.119  95.294 -99.999 -99.999 -99.999 -99.999  23.619  96.146 -99.999 -99.999
096  24.253  94.806 -99.999 -99.999 -99.999 -99.999 -99.999 -99.999 -99.999 -99.999
102 -99.999 -99.999 -99.999 -99.999 -99.999 -99.999  26.187  97.195  15.956  90.780
108  22.102  91.310 -99.999 -99.999  16.453  92.415  26.922  97.476  16.110  91.625
114 -99.999 -99.999  17.435  93.494  17.426  93.407  27.364  97.280  16.730  92.355
120 -99.999 -99.999  18.223  93.711  18.136  93.605 -99.999 -99.999  17.740  93.164
