17091806    number of typhoons=  1
number =  1 typh-name= TALIM          
000  44.200 142.300  44.200 142.300  44.200 142.300  44.200 142.300  44.200 142.300
006  46.662 142.037  46.516 142.581  46.505 142.558  46.027 142.892  46.609 140.892
