17091700    number of typhoons=  1
number =  1 typh-name= TALIM          
000  30.900 130.000  30.900 130.000  30.900 130.000  30.900 130.000  30.900 130.000
006  25.286 124.500  31.944 131.921  25.286 124.500  25.286 124.500  25.286 124.500
