17091018    number of typhoons=  1
number =  1 typh-name= TALIM          
000  17.000 137.600  17.000 137.600  17.000 137.600  17.000 137.600  17.000 137.600
006  13.673 134.250 -99.999 -99.999  13.673 134.250  13.673 134.250  13.673 134.250
