17091606    number of typhoons=  1
number =  1 typh-name= TALIM          
000  29.400 126.600  29.400 126.600  29.400 126.600  29.400 126.600  29.400 126.600
006  26.035 123.375  29.127 127.309  26.035 123.375  26.035 123.375  26.035 123.375
