17091112    number of typhoons=  1
number =  1 typh-name= TALIM          
000  19.500 133.600  19.500 133.600  19.500 133.600  19.500 133.600  19.500 133.600
006  16.296 130.500  20.606 131.949  16.296 130.500  16.296 130.500  16.296 130.500
