17091300    number of typhoons=  2
number =  1 typh-name= DOKSURI        
000  14.700 117.300  14.700 117.300  14.700 117.300  14.700 117.300  14.700 117.300
006  15.439 116.237  15.406 116.171  15.470 116.101  15.411 116.248  15.489 116.070
012  15.931 114.637  15.884 114.751  15.884 114.749  15.943 114.635  15.907 114.652
018  15.871 113.306  15.913 113.469  15.899 113.466  15.881 113.253  15.942 113.276
024  15.806 112.330  15.942 112.522  15.921 112.529  15.823 112.259  15.980 112.346
030  16.033 111.637  16.233 111.930  16.223 111.941  16.090 111.612  16.314 111.636
036  16.304 110.911  16.500 111.286  16.496 111.279  16.578 110.952  16.722 110.840
042  16.727 109.959  16.844 110.474  16.833 110.471  17.216 110.569  17.097 110.057
048  17.022 109.438  17.310 109.668  17.278 109.670  17.052 109.255  17.387 109.216
054  17.414 108.549  17.699 108.752  17.680 108.747  17.373 108.486  17.621 108.428
060  17.514 107.840  17.832 107.835  17.845 107.848  17.872 107.777  17.831 107.678
066  17.832 106.582  17.957 106.774  17.900 106.749  17.830 106.483  17.877 106.673
072  17.848 105.929  17.958 105.892  17.913 105.899  17.697 105.647  17.697 105.886
078  17.827 104.936 -99.999 -99.999  17.958 105.048  17.952 104.765  17.943 104.731
084  18.049 104.005 -99.999 -99.999  18.024 104.070  18.211 103.739  18.146 103.854
090  18.026 102.676 -99.999 -99.999  18.157 102.925  18.157 102.965  18.547 103.043
096  18.573 101.042 -99.999 -99.999  18.227 101.919  19.351 101.820  18.876 101.897
102  19.478 100.598 -99.999 -99.999  18.424 100.448  19.948 100.523  19.743 100.547
108  19.516 100.038 -99.999 -99.999 -99.999 -99.999  21.030 100.686 -99.999 -99.999
114  19.724  99.003 -99.999 -99.999 -99.999 -99.999  21.738  98.936 -99.999 -99.999
120  20.720  98.496 -99.999 -99.999  15.762  96.451 -99.999 -99.999 -99.999 -99.999
number =  2 typh-name= TALIM          
000  24.100 126.400  24.100 126.400  24.100 126.400  24.100 126.400  24.100 126.400
006  24.315 126.490  24.778 125.756  24.784 125.767  24.510 125.411  24.840 125.689
012  25.538 125.869  25.415 125.205  25.406 125.201  25.642 125.224  25.339 125.158
018  26.435 125.224  25.896 124.485  25.912 124.479  25.742 124.494  25.848 124.618
024  26.896 124.510  26.632 124.037  26.644 124.020  26.991 124.637  26.564 124.199
030  27.556 123.031  26.914 123.574  26.915 123.540  27.949 123.507  27.067 123.597
036  27.821 122.751  27.262 123.371  27.240 123.392  27.476 123.539  27.294 123.474
042  28.331 122.932  27.758 123.272  27.755 123.256  27.840 123.055  27.842 123.312
048  28.815 123.134  28.292 123.427  28.289 123.421  28.185 123.135  28.350 123.403
054  29.098 122.832  28.765 123.351  28.758 123.338  29.316 122.844  28.897 123.320
060  28.558 122.853  28.928 123.517  28.930 123.525  28.949 123.320  29.062 123.544
066  29.597 123.308  29.101 123.601  29.081 123.638  29.776 123.524  29.244 123.702
072  29.779 123.575  29.410 124.131  29.399 124.129  29.604 124.153  29.479 124.148
078  30.227 124.288  29.833 124.813  29.830 124.808  29.991 124.730  29.947 124.796
084  30.795 125.461  30.253 126.085  30.234 126.097  30.926 125.493  30.438 126.126
090  31.610 127.152  31.072 127.339  31.080 127.366  31.762 127.400  31.329 127.501
096  32.894 129.086  32.543 129.236  32.534 129.216  33.105 129.176  32.681 129.510
102  34.733 131.554  34.435 131.742  34.453 131.789  35.045 131.751  34.847 131.771
108  36.890 133.584  36.410 134.267  36.448 134.309  37.084 135.009  36.992 134.404
114  38.803 136.084  38.336 136.482  38.345 136.460  39.190 136.173  39.448 135.529
120  40.882 137.874  40.367 139.045  40.424 138.952  42.103 138.660  41.580 137.764
