17091400    number of typhoons=  2
number =  1 typh-name= TALIM          
000  26.600 124.700  26.600 124.700  26.600 124.700  26.600 124.700  26.600 124.700
006  23.413 121.500  26.831 124.043  23.413 121.500  23.413 121.500  23.413 121.500
number =  2 typh-name= DOKSURI        
000  16.100 112.200  16.100 112.200  16.100 112.200  16.100 112.200  16.100 112.200
006  12.924 109.125  16.410 111.154  12.924 109.125  12.924 109.125  12.924 109.125
