17091806    number of typhoons=  1
number =  1 typh-name= TALIM          
000  44.200 142.300  44.200 142.300  44.200 142.300  44.200 142.300  44.200 142.300
006  38.772 136.875  46.190 143.783  38.772 136.875  38.772 136.875  38.772 136.875
